256	21	1.0	1340928000
257	21	3.0	1340668800
258	21	2.0	1340323200
259	21	5.0	1155859200
260	21	2.0	1155081600
261	21	5.0	1152835200
262	21	5.0	1151798400
263	21	5.0	1144022400
264	21	5.0	1143417600
265	21	5.0	1142553600
266	21	4.0	1140652800
267	21	5.0	1134432000
268	21	3.0	1128816000
269	21	5.0	1322524800
270	21	5.0	1322438400
271	21	5.0	1322438400
272	21	1.0	1322438400
273	21	5.0	1322438400
274	21	5.0	1322352000
275	21	5.0	1322352000
276	21	5.0	1322265600
277	21	5.0	1322265600
278	21	5.0	1322179200
279	21	4.0	1198195200
266	21	1.0	1197936000
280	21	4.0	1197504000
281	21	5.0	1197417600
282	21	5.0	1197331200
283	21	5.0	1197244800
284	21	5.0	1196899200
285	21	5.0	1196208000
286	21	4.0	1195603200
287	21	5.0	1195257600
288	21	5.0	1301270400
289	21	5.0	1301184000
290	21	3.0	1301097600
291	21	5.0	1301097600
292	21	5.0	1301011200
293	21	5.0	1301011200
294	21	2.0	1301011200
295	21	5.0	1300924800
296	21	5.0	1300924800
297	21	4.0	1300838400
298	21	4.0	1323907200
299	21	4.0	1323907200
300	21	5.0	1323907200
301	21	5.0	1323820800
302	21	1.0	1323820800
303	21	5.0	1323820800
304	21	4.0	1323734400
305	21	2.0	1323734400
306	21	2.0	1323648000
307	21	2.0	1323561600
308	21	2.0	1344384000
309	21	5.0	1344297600
310	21	1.0	1344297600
311	21	4.0	1344297600
312	21	5.0	1344297600
313	21	5.0	1344297600
314	21	1.0	1344211200
315	21	5.0	1344124800
316	21	4.0	1343779200
317	21	1.0	1343779200
318	21	1.0	1346716800
319	21	5.0	1346716800
320	21	1.0	1346630400
321	21	2.0	1346544000
322	21	5.0	1346544000
323	21	5.0	1346457600
324	21	1.0	1346457600
325	21	5.0	1346457600
326	21	1.0	1346457600
327	21	5.0	1346198400
328	21	3.0	1302566400
329	21	5.0	1302566400
330	21	3.0	1302566400
331	21	5.0	1302566400
332	21	5.0	1302566400
333	21	5.0	1302480000
334	21	5.0	1302393600
335	21	5.0	1302307200
336	21	5.0	1302220800
337	21	5.0	1302220800
338	21	5.0	1325548800
339	21	5.0	1325548800
340	21	4.0	1325548800
341	21	4.0	1325462400
342	21	5.0	1325376000
343	21	5.0	1325376000
344	21	5.0	1325289600
345	21	5.0	1325289600
346	21	1.0	1325289600
347	21	4.0	1325289600
348	21	3.0	1310256000
349	21	5.0	1310169600
350	21	3.0	1310169600
351	21	5.0	1310169600
352	21	1.0	1310169600
353	21	4.0	1310169600
354	21	4.0	1310083200
355	21	5.0	1310083200
356	21	5.0	1310083200
357	21	5.0	1310083200
358	21	5.0	1309132800
359	21	5.0	1309132800
360	21	2.0	1309132800
361	21	1.0	1309132800
362	21	5.0	1309132800
363	21	1.0	1309132800
364	21	3.0	1309046400
365	21	4.0	1309046400
366	21	5.0	1309046400
367	21	5.0	1308960000
368	21	1.0	1280534400
369	21	1.0	1326412800
370	21	1.0	1194912000
371	21	5.0	1329782400
372	21	2.0	1296691200
373	21	1.0	1247097600
374	21	1.0	1233964800
375	21	1.0	1207699200
376	21	1.0	1162166400
377	21	1.0	1186531200
378	21	4.0	1361145600
379	21	5.0	1360972800
380	21	5.0	1360972800
381	21	5.0	1360972800
382	21	4.0	1360972800
383	21	5.0	1360972800
384	21	5.0	1360972800
385	21	5.0	1360886400
386	21	5.0	1360800000
387	21	5.0	1360713600
388	21	5.0	1316563200
389	21	5.0	1316476800
390	21	5.0	1316476800
391	21	1.0	1316476800
392	21	5.0	1316390400
393	21	5.0	1316390400
394	21	5.0	1316390400
395	21	5.0	1316390400
396	21	5.0	1316304000
397	21	4.0	1316304000
398	21	5.0	1317772800
399	21	5.0	1317772800
400	21	3.0	1317686400
401	21	5.0	1317686400
402	21	5.0	1317686400
403	21	4.0	1317686400
404	21	4.0	1317600000
405	21	5.0	1317600000
406	21	5.0	1317600000
407	21	5.0	1317600000
408	21	5.0	1168300800
409	21	5.0	1163030400
410	21	4.0	1162684800
411	21	5.0	1149552000
412	21	5.0	1094947200
413	21	5.0	1186963200
414	21	1.0	1301270400
415	21	1.0	1273795200
416	21	1.0	1271030400
417	21	5.0	1235347200
418	21	5.0	1315267200
419	21	5.0	1315267200
420	21	5.0	1315180800
421	21	5.0	1315180800
422	21	5.0	1315180800
423	21	5.0	1315180800
424	21	5.0	1315094400
425	21	5.0	1315094400
426	21	5.0	1315094400
427	21	5.0	1315008000
428	21	3.0	1301097600
429	21	5.0	1296864000
430	21	5.0	1296777600
431	21	1.0	1296691200
432	21	5.0	1296604800
433	21	2.0	1296518400
434	21	1.0	1295395200
435	21	1.0	1295049600
436	21	3.0	1293753600
437	21	4.0	1290470400
438	21	5.0	1189382400
439	21	5.0	1188172800
440	21	5.0	1186358400
441	21	5.0	1186099200
442	21	5.0	1185926400
443	21	5.0	1185408000
444	21	5.0	1185321600
445	21	5.0	1185321600
446	21	5.0	1185148800
447	21	5.0	1182816000
136	21	1.0	1097193600
448	21	1.0	1195689600
449	21	4.0	1183593600
450	21	5.0	1097452800
451	21	1.0	1097280000
452	21	5.0	1361232000
453	21	3.0	1361059200
454	21	1.0	1359417600
455	21	1.0	1359331200
456	21	3.0	1359331200
457	21	5.0	1305158400
458	21	5.0	1301875200
459	21	3.0	1299110400
460	21	3.0	1298937600
461	21	4.0	1297382400
462	21	1.0	1295395200
463	21	1.0	1294272000
464	21	5.0	1291766400
465	21	5.0	1291420800
466	21	5.0	1290988800
467	21	5.0	1312243200
468	21	5.0	1312243200
469	21	5.0	1312243200
470	21	2.0	1312243200
471	21	3.0	1312156800
472	21	5.0	1312156800
473	21	5.0	1312070400
474	21	4.0	1311984000
475	21	5.0	1311984000
476	21	5.0	1311897600
477	21	5.0	1314057600
478	21	5.0	1313971200
479	21	5.0	1313971200
480	21	4.0	1313884800
481	21	5.0	1313884800
482	21	5.0	1313884800
483	21	5.0	1313798400
484	21	5.0	1313798400
485	21	5.0	1313712000
486	21	5.0	1313712000
487	21	5.0	1320796800
488	21	1.0	1320796800
489	21	4.0	1320710400
490	21	4.0	1320710400
491	21	5.0	1320710400
492	21	5.0	1320710400
493	21	1.0	1320537600
494	21	4.0	1318982400
495	21	5.0	1318550400
496	21	4.0	1318291200
497	21	4.0	1318636800
498	21	5.0	1318550400
499	21	5.0	1318550400
500	21	3.0	1318464000
501	21	5.0	1318464000
502	21	3.0	1318464000
503	21	2.0	1318377600
504	21	5.0	1318291200
505	21	3.0	1318291200
506	21	1.0	1318291200
507	21	5.0	1358899200
508	21	2.0	1358899200
509	21	5.0	1358812800
510	21	5.0	1358726400
511	21	5.0	1358726400
512	21	5.0	1358726400
513	21	4.0	1358726400
514	21	5.0	1358726400
515	21	5.0	1358640000
516	21	3.0	1358553600
517	21	5.0	1322179200
518	21	5.0	1322179200
519	21	5.0	1322179200
520	21	4.0	1322179200
521	21	5.0	1322179200
522	21	4.0	1322092800
523	21	2.0	1322092800
524	21	5.0	1322006400
525	21	4.0	1322006400
526	21	5.0	1321920000
527	21	3.0	1319846400
528	21	5.0	1319846400
529	21	1.0	1319846400
530	21	5.0	1319760000
531	21	5.0	1319760000
532	21	4.0	1319760000
533	21	5.0	1319587200
534	21	2.0	1319500800
535	21	4.0	1319414400
536	21	5.0	1319414400
537	21	5.0	1357603200
538	21	5.0	1357603200
539	21	3.0	1357516800
540	21	5.0	1357516800
541	21	5.0	1357516800
542	21	5.0	1357516800
543	21	5.0	1357516800
544	21	3.0	1357430400
545	21	5.0	1357430400
546	21	2.0	1357430400
547	21	5.0	1298332800
548	21	5.0	1298332800
549	21	3.0	1298246400
550	21	4.0	1298246400
551	21	4.0	1298246400
552	21	5.0	1298160000
553	21	4.0	1298160000
554	21	2.0	1298160000
555	21	1.0	1298160000
556	21	5.0	1298160000
557	21	5.0	1281916800
558	21	5.0	1281916800
559	21	5.0	1281916800
560	21	5.0	1281830400
561	21	5.0	1281830400
562	21	5.0	1281657600
563	21	1.0	1281571200
564	21	5.0	1281484800
565	21	5.0	1281484800
566	21	5.0	1281398400
567	21	5.0	1349568000
568	21	2.0	1349568000
569	21	5.0	1349222400
570	21	5.0	1349136000
571	21	5.0	1349136000
572	21	2.0	1349136000
573	21	1.0	1348963200
574	21	5.0	1348876800
575	21	5.0	1348790400
576	21	2.0	1348790400
577	21	5.0	1287532800
578	21	5.0	1287446400
579	21	4.0	1287446400
580	21	5.0	1287446400
581	21	5.0	1287273600
582	21	5.0	1287273600
583	21	2.0	1287187200
584	21	5.0	1287100800
585	21	5.0	1287100800
586	21	5.0	1287100800
587	21	5.0	1351900800
588	21	4.0	1351728000
589	21	5.0	1351641600
590	21	1.0	1351555200
591	21	5.0	1351468800
592	21	5.0	1351468800
593	21	1.0	1351382400
594	21	5.0	1351382400
595	21	1.0	1351382400
596	21	5.0	1351209600
597	21	5.0	1289174400
598	21	5.0	1289174400
599	21	5.0	1289174400
600	21	2.0	1289174400
601	21	4.0	1289174400
602	21	5.0	1289088000
603	21	5.0	1289001600
604	21	5.0	1289001600
605	21	5.0	1288915200
606	21	5.0	1288915200
607	21	5.0	1299628800
608	21	4.0	1299542400
609	21	4.0	1299542400
610	21	5.0	1299456000
611	21	5.0	1299456000
612	21	5.0	1299456000
613	21	5.0	1299456000
614	21	5.0	1299369600
615	21	5.0	1299369600
616	21	2.0	1299283200
617	21	5.0	1285545600
618	21	5.0	1285459200
619	21	4.0	1285459200
620	21	5.0	1285459200
621	21	2.0	1285372800
622	21	5.0	1285372800
623	21	1.0	1285286400
624	21	3.0	1285200000
625	21	5.0	1285200000
626	21	4.0	1285200000
627	21	4.0	1283731200
628	21	4.0	1283644800
629	21	2.0	1283558400
630	21	1.0	1283385600
631	21	5.0	1283299200
632	21	5.0	1283299200
633	21	5.0	1283212800
634	21	1.0	1283126400
635	21	5.0	1283126400
636	21	5.0	1283126400
637	21	1.0	1152230400
638	21	4.0	1120867200
639	21	4.0	1114387200
640	21	1.0	1295913600
641	21	5.0	1183939200
642	21	1.0	1152921600
643	21	4.0	1149811200
409	21	5.0	1148428800
644	21	2.0	1360108800
645	21	4.0	1359936000
646	21	5.0	1297123200
647	21	4.0	1297036800
648	21	4.0	1297036800
649	21	1.0	1296777600
650	21	4.0	1296777600
651	21	5.0	1296691200
652	21	5.0	1296691200
653	21	5.0	1296604800
654	21	5.0	1296604800
655	21	5.0	1296518400
656	21	5.0	1180742400
657	21	5.0	1164931200
658	21	3.0	1122508800
659	21	1.0	1312675200
660	21	5.0	1259539200
661	21	5.0	1106265600
450	21	5.0	1088985600
662	21	4.0	1213315200
663	21	5.0	1149120000
664	21	5.0	1098403200
665	21	5.0	1285200000
666	21	5.0	1285200000
667	21	5.0	1285200000
668	21	5.0	1285113600
669	21	5.0	1285113600
670	21	4.0	1285113600
671	21	5.0	1285113600
672	21	4.0	1285113600
673	21	5.0	1285027200
674	21	5.0	1285027200
675	21	5.0	1332201600
676	21	2.0	1332115200
677	21	5.0	1332115200
678	21	1.0	1332028800
679	21	3.0	1331942400
680	21	4.0	1331942400
681	21	1.0	1331942400
682	21	1.0	1331942400
683	21	5.0	1331856000
684	21	2.0	1331769600
685	21	1.0	1306972800
686	21	5.0	1306972800
687	21	5.0	1306886400
688	21	1.0	1306886400
689	21	5.0	1306886400
690	21	4.0	1306886400
691	21	4.0	1306886400
692	21	4.0	1306800000
693	21	4.0	1306800000
694	21	1.0	1306713600
695	21	4.0	1340236800
696	21	5.0	1340150400
697	21	2.0	1340064000
698	21	1.0	1339977600
699	21	5.0	1339977600
700	21	3.0	1339977600
701	21	5.0	1339891200
702	21	1.0	1339891200
703	21	2.0	1339545600
704	21	5.0	1339545600
705	21	1.0	1336176000
706	21	4.0	1336003200
707	21	5.0	1336003200
708	21	3.0	1335830400
709	21	4.0	1335744000
710	21	5.0	1335744000
711	21	1.0	1335744000
712	21	5.0	1335657600
713	21	5.0	1335657600
714	21	1.0	1335657600
715	21	5.0	1329091200
716	21	5.0	1329091200
717	21	4.0	1328832000
718	21	5.0	1328745600
719	21	4.0	1328659200
720	21	5.0	1328486400
721	21	3.0	1328400000
722	21	5.0	1328227200
723	21	5.0	1328227200
724	21	3.0	1328140800
725	21	1.0	1305331200
726	21	5.0	1305244800
727	21	4.0	1305244800
728	21	5.0	1305158400
729	21	5.0	1305158400
730	21	5.0	1305158400
731	21	5.0	1305072000
732	21	1.0	1305072000
733	21	4.0	1305072000
734	21	4.0	1304899200
735	21	5.0	1231718400
736	21	5.0	1231632000
737	21	5.0	1231632000
738	21	5.0	1231632000
739	21	5.0	1231286400
740	21	5.0	1231200000
741	21	5.0	1231200000
742	21	5.0	1231200000
743	21	5.0	1231200000
744	21	4.0	1231113600
745	21	5.0	1326326400
746	21	2.0	1326240000
747	21	5.0	1326240000
748	21	5.0	1326240000
749	21	5.0	1326153600
750	21	5.0	1326153600
751	21	3.0	1326153600
752	21	4.0	1326067200
753	21	1.0	1326067200
754	21	5.0	1326067200
755	21	5.0	1218585600
756	21	5.0	1217894400
757	21	4.0	1216857600
758	21	5.0	1216512000
759	21	5.0	1216339200
760	21	5.0	1216252800
761	21	5.0	1215734400
762	21	5.0	1213401600
763	21	3.0	1212969600
139	21	5.0	1211846400
764	21	5.0	1333411200
765	21	5.0	1333324800
766	21	5.0	1333324800
767	21	5.0	1333238400
768	21	5.0	1333152000
769	21	5.0	1333065600
770	21	1.0	1333065600
771	21	5.0	1332979200
772	21	5.0	1332979200
773	21	5.0	1332892800
774	21	5.0	1313280000
775	21	1.0	1312502400
776	21	1.0	1312416000
777	21	5.0	1312156800
778	21	4.0	1310774400
779	21	5.0	1310774400
780	21	4.0	1309478400
781	21	5.0	1307923200
782	21	2.0	1307836800
783	21	4.0	1306368000
784	21	5.0	1312848000
785	21	5.0	1312848000
786	21	2.0	1312848000
787	21	5.0	1312761600
788	21	2.0	1312761600
789	21	4.0	1312761600
790	21	5.0	1312675200
791	21	5.0	1312675200
792	21	2.0	1312416000
793	21	5.0	1312329600
794	21	5.0	1314489600
795	21	5.0	1314316800
796	21	2.0	1314316800
797	21	4.0	1314316800
798	21	5.0	1314230400
799	21	4.0	1314144000
800	21	5.0	1314144000
801	21	4.0	1314144000
802	21	4.0	1314057600
803	21	2.0	1314057600
804	21	5.0	1329177600
805	21	1.0	1328227200
806	21	5.0	1328054400
807	21	2.0	1327449600
808	21	4.0	1326672000
809	21	1.0	1323907200
810	21	2.0	1322697600
811	21	3.0	1322352000
812	21	5.0	1320883200
813	21	2.0	1320796800
814	21	5.0	1289347200
815	21	1.0	1287964800
816	21	5.0	1287619200
817	21	1.0	1286150400
818	21	5.0	1285372800
819	21	1.0	1283990400
820	21	2.0	1282521600
821	21	4.0	1281052800
822	21	2.0	1280188800
823	21	4.0	1279584000
824	21	5.0	1270252800
825	21	5.0	1269907200
826	21	5.0	1263168000
827	21	4.0	1260403200
828	21	5.0	1257984000
829	21	4.0	1213315200
830	21	4.0	1209859200
831	21	5.0	1193875200
832	21	4.0	1189900800
279	21	5.0	1189900800
833	21	1.0	1358899200
834	21	4.0	1358812800
835	21	5.0	1358726400
836	21	1.0	1358553600
837	21	5.0	1355875200
838	21	1.0	1355184000
839	21	2.0	1354233600
840	21	4.0	1344124800
841	21	1.0	1338854400
842	21	1.0	1334707200
843	21	5.0	1358553600
844	21	5.0	1358467200
845	21	5.0	1358467200
846	21	2.0	1358467200
847	21	5.0	1358380800
848	21	5.0	1358380800
849	21	5.0	1358380800
850	21	5.0	1358294400
851	21	5.0	1358294400
852	21	5.0	1358294400
853	21	5.0	1321920000
854	21	5.0	1321920000
855	21	5.0	1321660800
856	21	5.0	1321660800
857	21	3.0	1321488000
858	21	4.0	1321315200
859	21	5.0	1321315200
860	21	5.0	1321315200
861	21	4.0	1320624000
862	21	5.0	1320624000
863	21	5.0	1319414400
864	21	5.0	1319414400
865	21	4.0	1319414400
866	21	5.0	1319328000
867	21	5.0	1319328000
868	21	5.0	1319328000
869	21	5.0	1319241600
870	21	4.0	1319241600
871	21	4.0	1319241600
872	21	3.0	1319241600
873	21	5.0	1357344000
874	21	5.0	1357344000
875	21	1.0	1357344000
876	21	1.0	1357257600
877	21	2.0	1357257600
878	21	4.0	1357257600
879	21	3.0	1357171200
880	21	5.0	1357171200
881	21	5.0	1357171200
882	21	2.0	1357171200
883	21	5.0	1318291200
884	21	3.0	1318291200
885	21	5.0	1318204800
886	21	5.0	1318118400
887	21	1.0	1318118400
888	21	1.0	1318118400
889	21	5.0	1318032000
890	21	5.0	1318032000
891	21	4.0	1318032000
892	21	5.0	1318032000
893	21	5.0	1285977600
894	21	5.0	1285891200
895	21	5.0	1285804800
896	21	4.0	1285804800
897	21	5.0	1285718400
898	21	3.0	1285718400
899	21	4.0	1285632000
900	21	5.0	1285545600
901	21	4.0	1285545600
902	21	5.0	1285545600
903	21	5.0	1283126400
904	21	5.0	1283126400
905	21	5.0	1283126400
906	21	5.0	1283040000
907	21	4.0	1282953600
908	21	1.0	1282953600
909	21	5.0	1282953600
910	21	5.0	1282867200
911	21	5.0	1282867200
912	21	1.0	1282867200
913	21	5.0	1297555200
914	21	5.0	1297468800
915	21	2.0	1297382400
916	21	3.0	1297382400
917	21	4.0	1297382400
918	21	5.0	1297296000
919	21	5.0	1297296000
920	21	5.0	1297209600
921	21	5.0	1297209600
922	21	5.0	1297123200
923	21	5.0	1358553600
924	21	5.0	1356998400
925	21	3.0	1353974400
926	21	1.0	1347753600
927	21	2.0	1347667200
928	21	3.0	1346716800
929	21	3.0	1344643200
930	21	2.0	1343260800
931	21	1.0	1343260800
932	21	1.0	1342915200
933	21	1.0	1322179200
934	21	2.0	1316476800
935	21	1.0	1316217600
936	21	5.0	1284422400
937	21	5.0	1284336000
938	21	4.0	1213401600
662	21	4.0	1213315200
939	21	5.0	1167782400
663	21	5.0	1149120000
664	21	5.0	1098403200
940	21	5.0	1285027200
941	21	5.0	1284940800
942	21	1.0	1284940800
943	21	3.0	1284940800
944	21	4.0	1284940800
945	21	3.0	1284940800
946	21	4.0	1284940800
947	21	5.0	1284940800
948	21	5.0	1284681600
949	21	5.0	1284681600
950	21	5.0	1298592000
951	21	4.0	1298505600
952	21	5.0	1298505600
953	21	2.0	1298505600
954	21	5.0	1298419200
955	21	5.0	1298419200
956	21	5.0	1298332800
957	21	5.0	1298332800
958	21	5.0	1298332800
959	21	5.0	1298332800
960	21	5.0	1281312000
961	21	5.0	1281225600
962	21	5.0	1281225600
963	21	3.0	1281225600
964	21	1.0	1281139200
965	21	4.0	1281139200
966	21	1.0	1281139200
967	21	5.0	1280966400
968	21	4.0	1280880000
969	21	5.0	1280793600
970	21	3.0	1350172800
971	21	2.0	1350172800
972	21	5.0	1350172800
973	21	5.0	1350086400
974	21	5.0	1350086400
975	21	4.0	1350000000
976	21	1.0	1350000000
977	21	5.0	1349913600
978	21	5.0	1349827200
979	21	3.0	1349827200
980	21	3.0	1287878400
981	21	5.0	1287792000
982	21	5.0	1287792000
983	21	4.0	1287705600
984	21	5.0	1287619200
985	21	4.0	1287619200
986	21	3.0	1287532800
987	21	2.0	1287532800
988	21	2.0	1287532800
989	21	4.0	1287532800
990	21	1.0	1352764800
991	21	2.0	1352678400
992	21	3.0	1352678400
993	21	5.0	1352678400
994	21	5.0	1352332800
995	21	5.0	1352332800
996	21	2.0	1352332800
997	21	5.0	1352073600
998	21	1.0	1352073600
999	21	5.0	1351987200
1000	21	4.0	1289347200
1001	21	5.0	1289347200
1002	21	5.0	1289347200
1003	21	5.0	1289347200
1004	21	5.0	1289347200
1005	21	5.0	1289347200
1006	21	5.0	1289347200
1007	21	5.0	1289347200
1008	21	1.0	1289347200
1009	21	2.0	1289347200
1010	21	5.0	1299974400
1011	21	5.0	1299974400
1012	21	5.0	1299888000
1013	21	5.0	1299888000
1014	21	5.0	1299801600
1015	21	5.0	1299801600
1016	21	5.0	1299801600
1017	21	5.0	1299801600
1018	21	5.0	1299715200
1019	21	5.0	1299715200
1020	21	5.0	1238112000
1021	21	2.0	1237852800
1022	21	5.0	1237075200
1023	21	5.0	1235952000
1024	21	3.0	1235692800
1025	21	4.0	1235433600
139	21	4.0	1234656000
1026	21	4.0	1234396800
1027	21	5.0	1233964800
1028	21	5.0	1233792000
1029	21	5.0	1325980800
1030	21	5.0	1325980800
1031	21	4.0	1325980800
1032	21	5.0	1325980800
1033	21	5.0	1325894400
1034	21	5.0	1325894400
1035	21	4.0	1325808000
1036	21	5.0	1325808000
1037	21	5.0	1325721600
1038	21	5.0	1325721600
1039	21	5.0	1220918400
1040	21	5.0	1220745600
1041	21	2.0	1220572800
1042	21	5.0	1220400000
1043	21	4.0	1220140800
1044	21	4.0	1220140800
1045	21	5.0	1219622400
1046	21	5.0	1219536000
1047	21	5.0	1219190400
1048	21	5.0	1219017600
1049	21	5.0	1332806400
1050	21	1.0	1332806400
1051	21	5.0	1332720000
1052	21	1.0	1332633600
1053	21	5.0	1332633600
1054	21	3.0	1332460800
1055	21	1.0	1332460800
1056	21	1.0	1332288000
1057	21	5.0	1332288000
1058	21	5.0	1332201600
1059	21	5.0	1331683200
1060	21	1.0	1331510400
1061	21	5.0	1331510400
